fileName,Max Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
StarterBook_solution.xlsx,Category Analysis:A3,4,0,4,0
feb21_base.xlsx,Dates:D1,18,0,5,0
salesDistinct.xlsx,FirstSaleDistinct:B254,3,0,1,0
Dead volume calculation for adiabatic.xlsx,850:F2028,1,0,1,0
sports minus athletics and hockey.xlsx,Sheet1:I641,1,0,1,0
Hanging Pendulum Tests - Complied.xlsx,Hanging Pendulum Test - Trial 3:B2,2,0,1,0
Zoe-SCS-IL-MP2-1IP.xlsx,MP2-ACCT:L5,29,0,15,0
fb981b12-b3d2-4ae9-aa05-b92a1a39892b_TESTExcel.xlsx,3. 나누기:C56,2,0,1,0
Seyhan's Work.xlsx,CA 100%Sat HPF:B3,6,1,4,1
gpr_daily_latest.xlsx,Sheet1:C6317,6,0,3,0
EDA_census.xlsx,Sheet1:A4,1,0,1,0
EIoF_CashFlow_NoStorage_MN.xlsx,Assumptions (NG):X190,155,1,5,1
etnp2017-msms-summary.xlsx,SPIDER mods:F354119,4,0,4,0
Project 3 - EDA-2.xlsx,Copy of DataExport_2020:N1,1,0,1,0
base_de_datos_hechos_y_actores.xlsx,reporte_casos_20190219:AK38,0,0,0,0
Hospital_HR.xlsx,Account Mangaer:C6,1,0,1,0
Копия ТАГИ 2021_09_02.xlsx,Сводная:A3,6,0,3,0
dummy_base.xlsx,Role List:K74,26,0,13,0
ReporteAuditoriaTelconet_v4 2019.xlsx,MovimientoFacturacion:Y30754,6,0,5,0
BOM_Load Bank_Abizer.xlsx,BOM:E13,1,0,1,0
JRC-IDEES-2015_Residential_EL.xlsx,RES_summary:O6,13,0,12,0
StarterBook NH.xlsx,Sheet1:N1979,2,0,1,0
Train_dataset.xlsx,Diuresis_TS:F7259,1,0,1,0
G-挂机关卡表.xlsx,草稿:W62,1,0,1,0
bad-spreadsheet-examples.xlsx,tarpexample:H11,1,0,1,0
2019-06-15-0919_persicaria_campanulata.xlsx,Measurements:E13,20,0,5,0
SiMP student data .xlsx,I-V_curve_old:H1,2,0,1,0
Budget Allocation FY 22 (1).xlsx,On campus:H455,27,1,12,1
robin_rodrigue__33358__IMCan_Gas_Bench.xlsx,GRMS Detail:AE27,1,0,1,0
Excel Project By Brian J 5-2021.xlsx,Bonus Satisitcal Analysis:B35,6,1,6,1
Real-Statistics-Math-Topics-Examples.xlsx,Varimax 1:C11,1649,22,671,24
Scripps_150_JR.xlsx,Assay Definition:A586,1,0,1,0
60-5.xlsx,Load-Displacement:D25214,11,0,4,0
CTC_Integration Test Case_v1.0_EN.xlsx,Admin:B2,12,0,12,0
Favilli_2008.xlsx,fraction:Y5,1,0,1,0
Pyramid copy.xlsx,Pyramid:A4,2,0,2,0
Exploratory_random.xlsx,Calcs:A13557,20,0,1,0
工作簿1-20181122154759487.xlsx,不良明细:CBJ5,1,0,1,0
COVID-19 w Polsce.xlsx,Wzrost w województwach:B24,2476,24,16,25
Kosovo Daily COVID Numbers - Rebuild.xlsx,Raw Data:D2,26,0,7,0
Excel_2.xlsx,UBICACIÓN:B4,4,0,3,0
ScoreBoard Arduino Code.xlsx,Defines III:A18,59,1,32,1
myodds_20212022_newleagues.xlsx,3way:G804,13,0,2,0
Capacity_Compound_Training_Program.xlsx,基础数据:C6,6,0,6,0
Filtered_DCA_Legally_Operating_Businesses_08092021.xlsx,Pivot— Zip Code Counts:DD9,3,0,2,0
Precios_ene_pot_Dic_15.xlsx,Liquidacion por Dia:Y41,4,0,2,0
2019tb.xlsx,2241:L58,6,0,5,0
bill_williams_iii__1409__EES October Daily.xlsx,blank:H13,3,0,3,0
MENNING.xlsx,April:K6,3,0,2,0
sortingPerfReport_withGraph.xlsx,Graph:C77,1,0,1,0
F3B_poly_Ul_Chart.xlsx,Лист3:V60,1,0,1,0
COVID.xlsx,Sheet2:H31168,1,0,1,0
honest-mining-probabilities.xlsx,Scenario 3:B1,12,0,1,0
tests_random_confs_with_charts.xlsx,OriginalVersion:F47,1,0,1,0
relevance-judgements_processed.xlsx,query analysis:B2,1,0,1,0
SOM_sizes_all_Aus.xlsx,Gauss:B2,5,0,4,0
2019-03-10_Laohu_us_profit_income_year.xlsx,2019-03-10_Laohu_us_profit_inco:R3576,2,0,1,0
ed_ut2013_2017_20181030.xlsx,Profile Summary Page:D59,10,0,6,0
Fact2Sheet_Corona_20200513.xlsx,Dashboard:B2,807,7,21,8
OilCropsAllTables.xlsx,tab6:C147,10,0,7,0
5335e00f1f81102_FEBRERO_PLANILLA_sistemas.xlsx,Escalas 10 y 11:F34,4,0,3,0
500krows.xlsx,500krows:C48971,1,0,1,0
relacao_geral_-_vodanet_-_25-08-2014.xlsx,Anatel:N1213,1,0,1,1
Kingdom Management.xlsx,Kingdom Stats:B29,9,0,2,0
FY18 Initial Budget Data.xlsx,SIg:F18,1,0,1,0
Annotators4_TermMatching-MasterSheet.xlsx,Annot4_Prepared:G128,2,0,2,0
semobj_neurocomp_sighted_visual_final_praxishid.xlsx,Total-Smoothed:B26,88,1,15,1
Apps_2018_19.xlsx,Apps:G1290,1,0,1,0
ECB ACTIONS.xlsx,Announcements:A2,3,0,3,0
USEEIOv1.1_Satellite_Land.xlsx,Corr_Activity_Land_to_EPA:E617,5,0,3,0
Kickstarter-Challenge correct.xlsx,Outcomes Based On Goals:D12,5,0,2,0
Wykresy.xlsx,k = 50:E647,2,0,2,0
Stock PC 01-08-18.xlsx,01:F7,1,0,1,0
louise_kitchen__22729__0201MarginRequirements.xlsx,Template:B16,7,0,7,0
ds_2016_4_9491.xlsx,סכום נכסי הקרן:D14,2,0,2,0
CLM_ER_NA_g010pm_r100_Lm030__323__001.xlsx,CpmFilter:CV1,0,0,0,0
C3-W2-Final-Assessment.xlsx,Data:Q233,7,0,4,0
出入库仓库管理系统.xlsx,产品库存:F281,1,0,1,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-21%2BFebruary%2B2021.xlsx,Table 4 - Delayed Discharges:B116831,2,0,1,0
17_analysis_TX16S_right_middle_aligned_stock_magnets_minus100digits.xlsx,Logged data:H3832,1,0,1,0
2019-06-15-0845_datisca_cannabina.xlsx,Measurements:E13,20,0,5,0
rcv_ep2.xlsx,rcv_ep2:BGJ123,3,0,3,0
COVID-19 US state policy database (CUSP).xlsx,Face Masks:V2,3,0,2,0
Events Data Dictionary.xlsx,Heart Failure:D2,1,0,1,0
2018-1QC_molds_monthly_v2.xlsx,wieght_report:E45,5,0,4,0
CHKQA_V0.3_2016.xlsx,Seguimiento:B45,1,0,1,0
lang.xlsx,Merge(excl Management):E646,2,0,1,0
FOR15 - AUSENTISMO LABORAL.xlsx,INCAPACIDAD GENERAL:E80,6,0,3,0
TGFB top 100 log new fold change.xlsx,TGFB top 100 log:D383,4,0,3,0
DivyaNitinNaidu_Mealpal - Data Analyst Case.xlsx,Q1:D185,3,0,3,0
Copy of Act_Peeler_QEP.xlsx,Survey Point:E5129,1,0,1,0
CDBGFY18calc.xlsx,reallocations and reductions:I9,4,0,3,0
mpg.xlsx,PHEV:M67,10,0,10,0
GLofChewang2017.xlsx,管理费用GL:B28,2,0,2,0
LEITE_COMPOSICAO.xlsx,Plan1:Q788,12,0,4,0
blocc2.91 17th Mar 16_35.xlsx,LocationAdj:K22,24,0,19,0
GLab_SC2_sequencing_data.xlsx,yale-N1-std-curve:J2,7992,2102,5328,2106
Final DZ Data - Mar 19.xlsx,Labels:C3999,2,0,1,0
Network Diagramms 1 Vaccination from 0 to 99 per cent 22 times calculated.xlsx,Tabelle1:AP31,3,0,3,0
Asset allocating investor.xlsx,Leverage factor calculation:G3,56,0,9,1
AMF_Rating_feature(Clustering).xlsx,Sheet2:A85,1,0,1,0
darrell_schoolcraft__7325__imball0202.xlsx,by type_area:G4,35,0,34,0
Districts who can meet at future circuit prices.xlsx,Summary:D12,2,0,1,0
TRN-MiniBlog_API_User_Update_Info_DetailedDesign-TuanNguyen.xlsx,Overview:C23,1,0,1,0
lstm_feature_target.xlsx,Sheet1:E7954,2,0,1,0
CompanyIDs for SQL.xlsx,Master:L962722,4,0,1,0
courier.xlsx,segments:B171,1,0,1,0
供应商模板.xlsx,Sheet1:K89,2,0,2,0
吴银琳要求 吊带背包数据 sling backpack.xlsx,Sheet1:A60,1,1,1,1
2019-06-22-0900_trochodendron_araliodes.xlsx,Measurements:C13,20,0,5,0
Conditional Formatting Samples.xlsx,Mountains:C23,6,0,1,0
square sizes.xlsx,debt sizes:B8,5,0,4,0
Copy of SCHEDULINGSHEET2017.xlsx,Averages - Week:I23,2,0,2,0
T_1801_1810.xlsx,std:L1,1,0,1,0
2019-05-09-1029_dryopteris_goldiana.xlsx,Measurements:E13,20,0,5,0
Băng dính sạch.xlsx,YC MH TÚI BÓNG (3):G114,6,0,6,0
EOY2015_Soumya Kavi_Spandana_Grade3_28March.xlsx,Grammar Output:U2,1,0,1,0
SimTest.xlsx,Sheet2:E5,11,0,6,0
陈骏扬_2187_1.xlsx,Sheet1:D211,3,0,2,0
Sales Report VIRGIN MEGASTORE UAE - Aug.xlsx,Weekly-VMS-QTY:E85,32,0,32,0
lisa_gang__22345__EES_Schedule.xlsx,EES-Schedule day 1:G11,14,0,14,0
idp_flowdata_july_2018_finalshare.xlsx,Summarysince2016:S11,8,0,7,0
ejemplo.xlsx,datos sap:B21719,1,0,1,0
A 20160929 GTA产品定价信息汇总表（总表）.xlsx,GTA产品&定价信息表（不含代理硬件）:X461,3,0,2,0
louise_kitchen__24242__JulYTD Orig w notes.xlsx,All Originators by Value:G46,5,0,3,0
StarterBook_Booth.xlsx,Sheet1:E1243,2,0,1,0
RMS-RA数据核对2017-03-19.xlsx,RMS-RA数据核对:E17,7,0,5,0
exam3.xlsx,Master Answer Key:D104,3,0,3,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B8%2BMarch%2B2021.xlsx,Table 4 - Delayed Discharges:B117393,2,0,1,0
GL_Driver_Safety_Report_ferguson_20211019_172429.xlsx,Report:Y5,1,0,1,0
SPD_2020_hsl_import3.xlsx,RPD:N4,22,0,19,0
Revenue Data.xlsx,Income Statement:C27,11,0,7,0
task_27_13.xlsx,B:B42939,7,0,3,0
p3_data_binned5.xlsx,0mpa:AM290226,0,0,0,0
pick list1506.xlsx,sy:C89,4,0,3,0
Spreadsheets_Exercises_Solutions.xlsx,CorrTest:F10,1,0,1,0
Results_APP.xlsx,alp04:O43,9,0,8,0
riddler_classic_20200228.xlsx,sim:A5905,18,0,2,0
CompletedTable.xlsx,Bonus:B3,4,0,1,0
StarterBook_excel.xlsx,Bonus Work:D8,4,0,1,0
Fact2Sheet_Corona_20200520.xlsx,LastWeek:BF203,16,1,8,1
projet_incubO_fragilite_numerique_SGAR_Occitanie.xlsx,2.Points:G353,1,0,1,0
106141273_CDM_All_2019.xlsx,Revenue:B5,2,0,2,0
Stock 17.11.19.xlsx,Final Stock:E65,9,0,6,0
aggregates_to_indicators.xlsx,subscriber_density:C79,3,0,1,0
SL_hw_week1.xlsx,Sheet7:D9,4,0,1,0
111 - 112 - 15.xlsx,Q11-VND:I12,5,0,3,0
Kvoth Character Sheet Version FF01.0.xlsx,Config:A145,2,0,2,0
Svod_2020_g.xlsx,Лист2:A1,1,0,1,0
newcims.xlsx,07-Компонент:A2,3,0,3,0
Matrix normalized_def.xlsx,totalcell:J123,2,0,2,0
Trainings.xlsx,Jan 18:C4,5,0,5,0
amitim_2016_3_279.xlsx,לא סחיר - קרנות השקעה:F145,3,0,2,0
Pipeline_3.xlsx,Mean - Local Gradients:H22,3,0,2,0
WPS公式函数、图表和常用技巧1.xlsx,4:C4,18,1,3,1
zammo_0.xlsx,Percentiles:B2,790,253,17,253
20190520 150644 SmartCut 效益.xlsx,多點斷筋:W490004,4,0,3,0
ADL.xlsx,Y-accel:M163,1,0,1,0
Stock 09.02.2020.xlsx,Smartphone Sales Report:C5,54,0,27,0
Trumbore_1999.xlsx,layer:J4,1,0,1,0
GRIPS Bundle Sequence.xlsx,B:B6,5,0,4,0
taeyoonchoi_com.xlsx,Urban Prog:D2,1,0,1,0
Stock 26.11.19.xlsx,Final Stock:E65,9,0,6,0
В12УВ_03_20160111 full.xlsx,Фильтр. Сигналы2:H2,2,0,1,0
p8802_0218.xlsx,מניות:L11,5,0,5,0
funds selection.xlsx,our_portfolio_sectors:C6,2,0,1,0
AIY dauers CO2.xlsx,6033:F150,13,0,10,0
Test_Data_Die_Cut_NB.xlsx,Clean Sheet Wire Cable  :AJ21,0,0,0,0
MyVA311_Report_Aug.xlsx,LookUp:B7,1,0,1,0
TMC5160_Calculations.xlsx,Microstep Table:C10,15,0,10,0
JULIAN_ARANA.xlsx,RMI_FEB_2017:R37,3,0,3,0
2.FinalBook.xlsx,Sheet1:E2139,2,0,1,0
myodds_history_20212022_new_leagues_decisionmodel.xlsx,OV-UN model DIVS:C9,15,0,11,0
seedtrades1.xlsx,Sheet1:I21,1,0,1,0
merged_tagging_table_v1.xlsx,Merged strategies - 0201 (2):AT236,0,0,0,0
02_IS_COVID19_SOUHRN_risk_2021leden30.xlsx,Mapa_kraje_vyvoj:B2,6,0,6,0
vstoxx_march_2014.xlsx,VSTOXX Futures:F462,1,0,1,0
skilllevel.xlsx,skillLevel:L5,5,0,5,0
Hsearch_Final_partitial.xlsx,Точность:B11,6,0,4,0
2021-09-19.xlsx,19SEP:C3,2,0,2,0
SolicitudGrafica_LE_08_02_REC140.xlsx,Solicitud gráfica:G4,5,0,5,0
MJ_iTradeWin_Cross Browser_Test Report116.xlsx,Graphical Summary:C2,2,0,2,0
Kickstarter Excel.xlsx,Bonus:B7,4,0,1,0
Chi-Squared- Churn Investigation Bank.xlsx,Country:B6,10,0,8,0
0402.xlsx,Sheet2:B26,1,0,1,0
Stock 24.07.20.xlsx,Target & Achivement:D13,54,0,27,0
DRSDKNFLWeek4-929.xlsx,Lineup Builder:C22,1,0,1,0
2019-06-18-0746_polystichum_setiferum.xlsx,Measurements:E13,20,0,5,0
22thOct.xlsx,DBA-196_New-prod_subscription_2:C3011,1,0,1,0
Base de datos clientes ventas v7.xlsx,Lotes:D3,18,1,7,1
antenna_calculations.xlsx,KuStream 5000 - Aviation:F8,9,0,4,0
Busn218-Video06Start_edit.xlsx,HW(6an):I5,2,0,2,0
Joystick Piloting formulas and calculations Rev 0 _ Vu's comments.xlsx,Basics:D118,37,0,18,0
Stock 04.12.19.xlsx,Final Stock:E65,9,0,6,0
laravel-excel-SM4FiJ3ddJt468xz3LTadLiwIoisAsHl.xlsx,MEI 2018:E272,3,0,2,0
2019-06-18-1042_vaccinium_deliciosum.xlsx,Measurements:E13,20,1,5,1
Dashboard_M8_Alt_2018-09-07-16-14-04.xlsx,Dashboard M8 Alt:D4,181,1,13,1
27-03-2015_06_51_23 pm.xlsx,CHEQUES ANULADOS:L102,5,0,2,0
Sprint Sheet.xlsx,Sprint Tracker 1:G10,1,0,1,0
EC07.xlsx,IVP-Euler:D4,15,0,5,0
DicionarioDeDados-Antec Recebíveis.xlsx,AntecRecebíveisPF:B10,1,0,1,0
data_emlyn.xlsx,ALSI Weights:GD285,1,0,1,0
KickStarter Homework.xlsx,Analysis Sheet:O1051,5,0,4,0
april-1-2021.xlsx,TestingByDate (Test Date):C3,2,0,1,0
Master-Calculations-Global-WASH-CBA_GLOBAL_PUBLIC_VERSION5.xlsx,CALCULATIONS:S82,2197,35,96,37
研修画面一覧・遷移図.xlsx,Menu一覧:C5,1,0,1,0
Harden_2002.xlsx,incubation:D10,1,0,1,0
left_foot_ini_generator.xlsx,top:O5,13,0,5,0
Hbl-Plag_worked_example.xlsx,Amphibole:C3,166,5,7,5
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B14%2BJune%2B2021.xlsx,Table 4 - Delayed Discharges:B77375,2,0,1,0
Bini Ben_ Excel_Assignment.xlsx,Q1) OUTPUT SHEET:A237,1,0,1,0
CogsleyServices-SalesData-Finish.xlsx,Sales:G3861,2,0,2,0
20160224_data.xlsx,Scores-Comparisson-2014-2015:AD65,0,0,0,0
Gráfico-Tabela.xlsx,Planilha4:S31,18,0,1,0
2018年7月6日 13時 各機種時段生產報表.xlsx,666-1:G54,6,0,6,0
game_list.xlsx,Sheet1:A2,1,0,1,0
company_symbols_and_names - Working.xlsx,Public:B3390,2,0,2,0
Финплан_new.xlsx,План-Факт:B4,1866,225,11,226
Maestro Expedientes 13.10.xlsx,Responsables:C12,1,0,1,0
Weekly-covid-admissions-and-beds-publication-220106.xlsx,Adult G&A Bed Occupied NonCOVID:B920,192,4,2,5
Manisha-Weekly-Timesheet (26.07.2021 to 31.07.2021).xlsx,First Week Schedule:G3,2,0,1,0
SoSOS_materials.xlsx,f_S:P1145,1,0,1,0
DRAFT - CDMs to OMOP VSs Mapping (WIP-2020-06-03).xlsx,OMOP Partial VOCs:E439,1,0,1,0
ITResearch_NB_Report-10`21.xlsx,RET:A192,3,0,1,0
GL_Driver_Safety_Report_ferguson_20211020_162144.xlsx,Report:Y5,1,0,1,0
Day1.xlsx,P2:B7,215,16,4,16
VIL-2014-12.xlsx,DEC 20:Q10,9,0,4,0
법정동.xlsx,Sheet1:A704,1,0,1,0
blocc2.91 20th Feb 17_12.xlsx,Growth:B3,4,0,2,0
3-24-16 Carb WC3 Andrew Dolo 2-calibrated.xlsx,Calibration:E10,82,1,28,1
ensemble_test_generator.xlsx,Sheet1:V40,4,0,2,0
gerald_nemec__11486__Sa Production Line Pressure Graphs.xlsx,1998:N45,6,0,3,0
Tugas_2.xlsx,Sheet2:F12,1,0,1,0
Road Trip - Desert Southwest.xlsx,Cost:B13,5,0,3,0
AEA03CO028802_Complemento5_1552015155214199.xlsx,INVERSIONES:C36,126,1,30,1
Tio Cash Master 1800 ratio fam all flags.xlsx,1800 ratio fam find 7 labels:G399,394,2,2,2
PRODUCT BUILDER 20201203 BK.xlsx,Gia tri XM:E47,20,0,1,0
2019-06-15-1027_euptelea_polyandra.xlsx,Measurements:E13,20,0,5,0
breastcancer_mcar_clump_thickness_consolidado.xlsx,breastcancer_mcar_#campo#_20:B85,43,0,43,0
Données_cas.xlsx,produits:D27,1,0,1,0
Data Skenario 3.xlsx,Sheet3:B2,6,0,5,0
ECPDC_CovidData.xlsx,CountryData1:A71,1,0,1,0
ES2_375CPW_BenchmarksV1_CellCycle_Avg_CV_FC_Zscore_Z'_ValuesOnly.xlsx,ES2 CC Plate 1+2:FZ192,0,0,0,0
Lab_sheet_v9.67.xlsx,Soil samples:P2,10,0,10,0
WeeklyMarketAlert_v1.0.xlsx,viz:E1,2,1,2,1
Andrej Sisila - Volby.xlsx,Volby 4-6:A2,1,0,1,0
kickstart My Chart-1.xlsx,Goal Outcome:B3,4,0,1,0
15-3.xlsx,Load-Displacement:D25214,11,0,4,0
SolicitudGrafica_CN_11_05_CO_REC60.xlsx,Solicitud gráfica:G4,5,0,5,0
甘草提取物-金叶.xlsx,Sheet3:F7,5,0,2,0
Stock 04.02.2020.xlsx,Smartphone Sales Report:C5,54,0,27,0
Male Students with Disabilities.xlsx,INDEX:C4,5,0,2,0
2017下期間接費遂行状況 - 物流.xlsx,物流:T15,22,0,10,0
GATechDSBC_ExcelChallenge_PSingleton_12132020.xlsx,Backers:B43,3,0,2,0
april-22-2021.xlsx,TestingByDate (Test Date):C3,2,0,1,0
Listado Distribai 28 Mayo.xlsx.xlsx,Lista 28 Mayo:C161,2,0,2,0
2000-14 Bairdi_ActualVsCalculatedWeight.xlsx,CRAB.BAIRDI_ACTUAL_WEIGHT:P2,1,0,1,0
주요-01 유초 연도별 시도별 교육통계 모음(1999-2021)_210901.xlsx,07 학업중단률 및 사유:F46,5,0,4,0
Bhiry_2007.xlsx,layer:I24,1,0,1,0
Yandex.Routes.Checklist_Cases.xlsx,Задание 1. Тест-кейсы логика ин:K9,3,0,2,0
工作簿1-20181122161542767.xlsx,不良明细:CBJ5,1,0,1,0
APM-7099SM Data.xlsx,Compression Points Smoothed:B68,2,0,2,0
p1a.xlsx,FY 2013 (Base & OCO):O44364,1,0,1,0
Code Challende Trade Requests Template.xlsx,IPHONES:N45,23,0,3,0
组织度量数据表（QPPO和PPM结果）_瀑布模型.xlsx,3 组织性能模型:S26,11,0,7,0
应收账款.21年-4.xlsx,209:F4,224,1,224,1
Excel_HW_StarterBook_KB.xlsx,BONUS:D11,4,0,1,0
output_stock.xlsx,在庫（其他）:A1,6,0,4,0
4_ComPC-bigc_April_18.xlsx,Sellout Big C (2):DA59,5,0,5,0
Kickstarter_Challenge Submission - 10-25-20.xlsx,Outcomes Based on Goals:B10,4,0,1,0
HMorris_Week 1 Homework.xlsx,Bonus Analysis:B27282,1,0,1,0
september-30-2021.xlsx,TestingByDate (Test Date):F3,2,0,1,0
michelle_lokay__26563__imbalsumm0012.xlsx,NW:AB5,4,0,4,0
AustralianObserved.xlsx,MCVPDateEstimates:C5,1,0,1,0
NABL_2021_Master_060121.xlsx,Rosters and available players:L1,329,29,329,29
2013_districts_2018sots.xlsx,Districts - IA:BA25,5,0,3,0
agencias_veiculos.xlsx,vendedores:C7,1,0,1,0
knn-1_resultats_50_50_10k.xlsx,Data:G1749,19,0,11,0
巢湖一月份操作费.xlsx,0-3.2:L12,2,0,2,0
PUTStrategy-RealOption-fixed.xlsx,Basic:A6,52,0,31,0
Model Input Document Satisloh V2.1 Dimension- CPQ.xlsx,Configuration:A6,3,0,3,0
GL_Driver_Safety_Report_ferguson_20211018_145059.xlsx,Report:C6,1,0,1,0
Champgnat-Boaventura_1998.xlsx,Sheet1:C2,1,1,1,1
Расчет ШИМ.xlsx,Лист1:B4,4,1,2,1
spread_quest_4_update.xlsx,2_update_time:D2440,1,0,1,0
BAU Perc of Each Fuel Used by Veh Tech.xlsx,LDVs and HDVs_all states:R11,1,0,1,0
Stock 27.06.20.xlsx,Target & Achivement:D13,54,0,27,0
tracy_geaccone__40534__NNGOrgPLFormatCORP02.xlsx,Format:V8,55,1,55,1
Crowdfunding Analysis.xlsx,Kickstarter:D437,1,0,1,0
03_IS_COVID19_DENNI_DATA_risk_vyvoj_listopad20.xlsx,Výskyt COVID-19 KRAJE:D23,9,0,6,0
gsk_CH_Tech.xlsx,gsk_CH_Tech:G891,2,0,2,0
expansion_draft16-17.xlsx,Draft Results (main sheet):C12,1,0,1,0
Real-Statistics-Examples-Part-2A.xlsx,Res 3:C4,66,7,9,7
Heat test stepper motor.xlsx,Old:L37,1,0,1,0
3.17. Practical example. Confidence intervals_lesson.xlsx,Al Bundy:C14970,2,0,2,0
LISTADO HI PROPIOS FEB 2019.xlsx,Hoja3:E16,2,0,2,0
02 Financial.xlsx,Sector:J17,14,0,12,0
Kickstarter_Challenge_VO.xlsx,Outcomes Based on Goal:B3,4,0,1,0
LADATA.xlsx,0:J16,2,0,1,0
00-Practical example. Confidence intervals_lesson.xlsx,Al Bundy:C14970,2,0,2,0
SolicitudGrafica_CN_11_13_CO.xlsx,Solicitud gráfica:G4,4,0,4,0
2021-12QC_molds_daily_archive_v3.xlsx,wieght_report:E42,5,0,4,0
Burt's Reading Test Dataset.xlsx,Sheet1:E15277,2,0,1,0
SAM-0.1 OR5x100-0.50_8 dataset analysis.xlsx,State026:B66,6,0,1,0
EUR_YCSTDBootstrapping_Mx.xlsx,Mx_Deposits:U21,2,0,2,0
laravel-excel-WPqYEOREYacnCHv63aCC1fMzgdZt7bmm.xlsx,Ammortization:K8,100,1,55,1
Uso Eficiente de Contenedores - Plantilla.xlsx,Hoja1:AE12,0,0,0,0
Table 14-10-0202-01 SEPH annual employment by province.xlsx,calc:E82,4,0,2,0
Consume Event_balancing.xlsx,Rewards:J1,2,0,1,0
geo2.xlsx,Sheet1:A529444,1,0,1,0
2007-2019-Housing-Inventory-Count-by-CoC.xlsx,2012:J375,1,1,1,1
WIZ練習予定表H29 (7).xlsx,29.3月:G3,30,0,30,0
SP500_results.xlsx,UPR_Ridge:X71,14,0,11,0
202032510933.xlsx,最新版:F11,7,0,4,0
SW14C.xlsx,Compression:C701,4,0,4,0
DIRECTOR_GUIDE_OT.xlsx,Character Grouper:J23,1,0,1,0
model00.xlsx,Technologies:D3,1,0,1,0
PALANT DM BOOK 15032020.xlsx,39:C6,753,4,46,5
ANTnoVax.xlsx,frequency2:I395,4,0,4,0
皓天工资4.1-4.30(2).xlsx,在职:BH2,0,0,0,0
2014年春季莞城校区春季每周统.xlsx,高中:C70,5,0,5,0
2021 FE Guide -release dates before 2-25-2021-no-sales -2-23-2021public.xlsx,21 PHEVs:M9,10,0,10,0
ClimateAnalysisV1.xlsx,Daily:G9,10,0,3,0
arrecadacao-da-receita-administrada-pela-rfb-por-municipio-2005-a-2017.xlsx,TOTAL:D5336,1,0,1,0
etf_list_BBG_v0.xlsx,ETF List:A509,2,0,1,0
StarterBook JTapia.xlsx,Bonus:C7,6,0,2,0
SolicitudGrafica_CN_06_04_CO_REC10.xlsx,Solicitud gráfica:G4,4,0,4,0
Energy0207.xlsx,系統數據:D14,5,0,3,0
lisa_gang__22226__EPE_MARCH_2002.xlsx,MARCH(17):D38,10,1,9,1
SAM-0.02 OR30x100-0.25_3 dataset analysis.xlsx,State026:B88,6,0,1,0
OriginalGaby.xlsx,Productividad MR por Reclutador:U3,5,0,4,0
sgl_line.xlsx,static:T5,32417,47553,21612,47569
KorumptionTabelleAnfällig II.xlsx,Daten:C9,1,0,1,0
Small_Location.xlsx,Human_Keywords:B9,3,0,3,0
Dashboard_M5_Price_Monthly.xlsx,SNG:I43106,1,0,1,0
2020-10-05_Valiant94-v1.7.xlsx,Stats summary:G65,39,1,39,1
stepwise_1-6_exiobase_SP-equivalent.xlsx,speciation:L70,2,0,2,0
CardiovascularValidation.xlsx,HemorrhageCM2:L12,25,0,17,0
Real-Statistics-Time-Series-Examples.xlsx,ARMA 1.1e:C6,27,0,20,0
Scen_IND_TaxesSubsidies.xlsx,Tax_not_Agriculture:R6,10,0,7,0
Co regression current.xlsx,Co 2000-2011:Q2497,4,0,2,0
fire-wfrs-incidents overview-2016-17.xlsx,Overview:C82,5,0,5,0
BaoGia2_22112016.xlsx,QR 5@:D18,8,1,8,1
Research.xlsx,Лист1:O17,3,0,3,0
List_of_Villages_for_all_technologyupdate.xlsx,sectors:A56,1,0,1,0
02_IS_COVID19_SOUHRN_risk_2021unor11.xlsx,Mapa_kraje_vyvoj:B2,6,0,6,0
non_retweeted_users_4.xlsx,<=4:C813,4,0,4,0
bot.xlsx,Sheet2:O1,2,0,2,0
Sen_Election_Data_2018.xlsx,State:K21,59,1,41,1
household-init-data.xlsx,1:D103,4,0,2,0
BigK's Medical Supplies.xlsx,Delete-Convert:A23,6,0,2,0
Hyper_Param.xlsx,Sheet1:H13,1,0,1,0
fleet6_shift4.xlsx,cost2:AA182,0,0,0,0
LISTA GENERAL DE MUESTRA.xlsx,LISTA GENERAL:D2963,1,0,1,0
machine4802479866.xlsx,input:F155,4,0,1,0
EURUSD.xlsx,1. EURUSD:D6,13,0,11,0
BioPlexP3 Test V201024-1.xlsx,LMLSTP Phase 3 Jacobian:C2307,1,0,1,0
lisa_gang__22347__EES_Schedule.xlsx,EES-Schedule day 1:G11,14,0,14,1
ALFAM2 - gaseous N-emissions and forage -2001-2003 - Chantigny SVP - Corrected Shift Times.xlsx,Manure caracteristics:J74,1,0,1,0
AutomationTestCases.xlsx,E2E Test Case:N5469,6,1,5,1
106010937_CDM_All_2019.xlsx,AB 1045 FORM (Merritt Campus):C15,1,0,1,0
