fileName,Max Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
benjamin_rogers_001_1_1.pst.137.xls,Debt:B32,571,7,67,7
chris_germany_000_1_2.pst.455.xls,external:K8,8,0,8,0
kate_symes_000_1_1.pst.1152.xls,3-30:F38,1,0,1,0
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,3,0,2,0
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,28,0,22,0
craig_dean_000_1_1.pst.132.xls,Rate Estimator:B13,108,2,11,2
andrea_ring_000_1_1.pst.17.xls,POOL INV VOL:G4,47,1,10,1
scott_neal_000_1_1.pst.702.xls,Sheet1:E32,94,1,56,1
richard_shapiro_000_1_1.pst.131.xls,jan01.xls:C5,3,0,2,0
daren_farmer_000_1_1.pst.370.xls,Floor Plan:I62,6,0,1,0
don_baughman_000_1_1.pst.191.xls,Sheet1:C20,37,0,17,0
scott_neal_000_1_1.pst.0.xls,Sheet1:C36,12,0,6,0
larry_campbell_000_1_1.pst.660.xls,Site & Acct List:V7,3,0,3,0
jay_reitmeyer_000_1_1.pst.196.xls,Index_09_24_01:I59,4,0,4,0
benjamin_rogers_000_1_1.pst.59.xls,Sheet1:B9,3,1,3,1
dutch_quigley_000_1_1.pst.66.xls,Sheet1:V612,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.733.xls,July 01:A6,3,0,2,0
sara_shackleton_000_1_1_1.pst.160.xls,Sheet2:C13,11,0,9,0
daren_farmer_000_1_1.pst.120.xls,Unify Recon:B8,1,0,1,0
kim_ward_000_1_2.pst.427.xls,June 2001:E9,22,0,10,0
john_hodge_000_1_1.pst.26.xls,Sheet1:B97,2,0,2,0
kim_ward_000_1_2.pst.125.xls,Sheet1:F9,21,0,10,0
lisa_gang_000_1_1.pst.333.xls,Scheduling:AJ5,0,0,0,0
vkaminski_001_1_2_1.pst.34.xls,USPOWER:H4914,8,0,1,0
mary_fischer_000_1_1.pst.385.xls,Buyout:C17,26,0,26,0
kim_ward_000_1_1_1.pst.33.xls,Sheet1:D111,2,0,2,0
darron_c_giron_000_1_1_1.pst.325.xls,Hours:B1,2,0,1,0
theresa_staab_000_1_1.pst.244.xls,Nominations:V18,5,0,5,0
chris_germany_000_1_2.pst.428.xls,CGAS:L6,14,0,14,0
chris_stokley_000_1_1.pst.17.xls,Sheet1:I16,11,0,6,0
chris_stokley_000_1_1.pst.159.xls,Jan Debtor:F19,4,0,2,0
dutch_quigley_000_1_1.pst.139.xls,Sheet1:C9,3,0,2,0
sally_beck_001_1_1_1_1.pst.297.xls,CONSOLIDATED :G10,8,0,8,0
jane_tholt_000_1_1.pst.21.xls,Original:H96,5,0,5,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K602,127,1,64,1
scott_neal_000_1_1.pst.837.xls,Sheet1:E31,73,1,44,1
phillip_allen_001_1_1.pst.175.xls,Sheet1:E12,1,0,1,0
holden_salisbury_000_1_1.pst.9.xls,Jan 08-14:C17,7,0,7,0
tracy_geaccone_000_1_1.pst.390.xls,Draft:F8,2,0,2,0
daren_farmer_000_1_1.pst.356.xls,Allocations:C16,7,0,6,0
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,28,1,22,1
andy_zipper_000_1_1.pst.166.xls,Deal Detail:B9,1,0,1,0
matt_motley_000_1_1_1.pst.11.xls,FRI_Peak_Pos_TieOut:DP20,2,0,2,0
stacey_white_000_1_1.pst.128.xls,Var. Rpt EPMI:H51,12,0,11,0
darrell_schoolcraft_000_1_1_1.pst.474.xls,22:C9,7,0,3,0
larry_may_000_1_1.pst.309.xls,DATA:B3,1,0,1,0
geir_solberg_000_1_1.pst.42.xls,DEC(8):W41,13,0,12,0
benjamin_rogers_001_1_1.pst.189.xls,FIN:B21,103,1,52,2
theresa_staab_000_1_1.pst.271.xls,Nominations:V18,5,0,5,0
vladi_pimenov_000_1_1.pst.45.xls,New York Sum:E39,15,0,14,0
mary_fischer_000_1_1.pst.108.xls,Sheet1:E14,6,0,6,0
phillip_allen_001_1_1.pst.434.xls,San Juan:E15,3,0,2,0
monika_causholli_000_1_1.pst.17.xls,Sheet1:C5,1,0,1,0
joe_parks_000_1_1.pst.379.xls,available capacity:B29,2,0,2,0
darron_c_giron_002_1_1_1.pst.322.xls,Sheet1:B2,45,0,40,0
theresa_staab_000_1_1.pst.100.xls,Feb 01:F22,18,0,9,0
tracy_geaccone_000_1_1.pst.428.xls,Americas-ESGVC4:E84,108,2,108,2
michelle_lokay_000_1_2_1.pst.108.xls,PGE-PERMIAN SPREAD:I358,10,0,10,0
dutch_quigley_000_1_1.pst.232.xls,Sheet1:B5,6,0,3,0
vkaminski_000_1_1_1.pst.118.xls,Allocations:J66,8,0,6,0
jeff_dasovich_000_1_1_1.pst.148.xls,FERC Analysis:G6,37,0,13,0
bill_rapp_000_1_1.pst.3.xls,Sheet1:A7,1,0,1,0
louise_kitchen_000_1_2_1.pst.178.xls,Sheet1:B2,1,0,1,0
jane_tholt_000_1_1.pst.124.xls,Sheet1:H76,46,1,32,1
marie_heard_000_1_1.pst.9.xls,Momma Credit Form :I29,3,0,3,0
michelle_lokay_000_1_2_1.pst.780.xls,above max rate:N17,2,0,2,0
tracy_geaccone_000_1_1.pst.31.xls,ETSALLOC-TW:F8,5,0,4,0
lisa_gang_000_1_1.pst.227.xls,EES-Schedule day 1:AA12,0,0,0,0
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,1832,21,1374,22
stephanie_panus_000_1_1.pst.29.xls,Momma Credit Form :I29,3,0,3,0
joe_stepenovitch_000_1_1.pst.3.xls,Sheet1:B9,4,0,1,0
joe_parks_000_1_1.pst.244.xls,XL-OPT:P811,5,0,4,0
lynn_blair_000_1_1.pst.189.xls,November 22-25- 2001:D3,27,1,27,1
kate_symes_000_1_1.pst.123.xls,FEB24:D16,4,0,3,0
kenneth_lay_000_1_1_1_1.pst.39.xls,ENRON:E18,20,0,20,0
mike_carson_000_1_1.pst.55.xls,Sheet1:D14,5,0,4,0
daren_farmer_001_1_1.pst.1244.xls,0310:E12,5,0,4,0
kevin_presto_000_1_1.pst.450.xls,East Power - January:B9,98,1,5,1
lisa_gang_000_1_1.pst.306.xls,Scheduling:AJ5,0,0,0,0
chris_stokley_000_1_1.pst.87.xls,Sheet1:N6,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.113.xls,AECOApr-Oct:N50,12,0,5,0
kevin_presto_000_1_1.pst.159.xls,NPCC:H11,2,0,2,0
vkaminski_000_1_1_1.pst.150.xls,Model:E5,1,0,1,0
gerald_nemec_000_1_1.pst.253.xls,Sheet1:D13,1,0,1,0
richard_sanders_000_1_1_1.pst.10.xls,Rig Expenses:H11,4,0,4,0
mark_guzman_000_1_1_1.pst.11.xls,West Power Position:R12,11,0,8,0
sara_shackleton_001_1_1.pst.366.xls,Sheet1:B2,5,0,4,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:Z24,121,3,119,3
dutch_quigley_000_1_1.pst.14.xls,Sheet1:G34,4,0,3,0
phillip_allen_000_1_1.pst.116.xls,Pro Forma:F8,3,0,3,0
daren_farmer_000_1_1.pst.1131.xls,Mar:I16,18,0,12,0
phillip_m_love_000_1_1.pst.643.xls,Module1:D41,12,0,12,0
kevin_ruscitti_000_1_1.pst.9.xls,GDDPL:C4,93,1,60,1
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,69,1,20,1
theresa_staab_000_1_1.pst.336.xls,Citation Aug 01:AH178,0,0,0,0
sally_beck_000_1_1_1_1.pst.26.xls,1999:L7,17,0,7,0
benjamin_rogers_001_1_1.pst.252.xls,Debt:B32,571,8,67,8
louise_kitchen_000_1_1_1_1.pst.280.xls,Sheet1:M21,5,0,2,0
vkaminski_000_1_1_1.pst.188.xls,MENGENLS1 19-07-2000:N7,1,0,1,0
jeff_dasovich_000_1_1_1.pst.61.xls,Sheet1:D7,4,0,3,0
chris_germany_000_1_2.pst.464.xls,wacog:D9,12,0,6,0
daren_farmer_001_1_1.pst.1086.xls,Feb 00:D7,1,0,1,0
kate_symes_000_1_1.pst.819.xls,2-15:S8,3,0,2,0
louise_kitchen_000_1_1_1_1.pst.174.xls,Allocations Detail:I26,7,0,4,0
john_lavorato_000_1_1_1.pst.48.xls,Page2:E75,16,0,6,0
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,3,0,2,0
mary_fischer_000_1_1.pst.241.xls,E12.XLS:M32,15,0,15,0
paul_y'barbo_000_1_1.pst.182.xls,Results:B9,3,0,3,0
lynn_blair_000_1_1.pst.119.xls,Igncomb:G26,14,1,8,1
chris_germany_000_1_1_1.pst.162.xls,11-99:G1,23,0,21,0
martin_cuilla_000_1_1_1.pst.10.xls,summary:B10,3,0,3,0
sally_beck_001_1_2_1.pst.216.xls,Summary YTD:I14,41,1,41,1
harry_arora_000_1_1.pst.102.xls,August 00:B13,3,0,2,0
sally_beck_000_1_1_1_1.pst.138.xls,Global Data:U11,1,0,1,0
daren_farmer_000_1_1.pst.1232.xls,Sheet1:N6,5,0,3,0
elizabeth_sager_000_1_1.pst.15.xls,PG&E Corp.  :J24,19,0,12,0
darrell_schoolcraft_000_1_1_1.pst.539.xls,22:C9,7,0,3,0
vkaminski_001_1_2_1.pst.338.xls,A Amort:C9,207,2,81,2
louise_kitchen_000_1_2_1.pst.687.xls,Sheet1:H30,17,0,16,0
scott_neal_000_1_1.pst.290.xls,Sheet1:L48,72,1,51,1
lisa_gang_000_1_1.pst.126.xls,MARCH(2):U33,10,0,7,0
rick_buy_000_1_1_1_1.pst.226.xls,Cost Cancel Details:C18,565,7,12,8
chris_germany_000_1_2.pst.60.xls,Daily Activity:E15,8,0,5,0
drew_fossum_000_1_1.pst.119.xls,9908:M10,2,0,2,0
lisa_gang_000_1_1.pst.297.xls,BASE GENERATION FORECAST:C10,1,0,1,0
phillip_allen_000_1_1.pst.186.xls,1240SF 2Sty:B7,66,2,66,2
daren_farmer_000_1_1.pst.237.xls,BMSPT066:A8,44,0,28,0
kate_symes_000_1_1.pst.73.xls,2-15:S8,3,0,2,0
stacey_white_000_1_1.pst.378.xls,Floor Plan Changes:I76,6,0,1,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,1,0,1,0
james_steffes_000_1_1.pst.31.xls,Sheet1:Q49,5,0,5,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B12,3081,28,96,30
lisa_gang_000_1_1.pst.4.xls,MARCH(17):H19,10,0,5,0
theresa_staab_000_1_1.pst.2.xls,S Kitty Detail:E11,18,0,16,0
sara_shackleton_000_1_1_1.pst.67.xls,ANEWSWP2:B26,2,0,2,0
jeff_dasovich_000_1_1_1.pst.34.xls,Amerhome:D108,9,0,4,0
diana_scholtes_000_1_1.pst.59.xls,Sheet1:B24,9,0,5,0
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,28,0,22,0
vkaminski_002_1_1_1.pst.0.xls,Capital Portfolio:C16,14,1,6,1
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:H32,225,3,216,3
chris_dorland_000_1_1_1.pst.7.xls,NWPL & PGE Map:B2,108,4,101,4
louise_kitchen_000_1_1_1_1.pst.320.xls,Sheet1:Q1,5,0,5,0
john_lavorato_000_1_1_1.pst.62.xls,Blue Range Recovery:E14,15,0,11,0
bill_williams_iii_000_1_1.pst.30.xls,9-16:C29,4,0,4,0
kim_ward_000_1_1_1.pst.19.xls,Model:C9,28,0,19,0
sara_shackleton_000_1_1_1.pst.146.xls,UBS Forward:D10,19,0,19,0
dutch_quigley_000_1_1.pst.223.xls,Sheet1:B5,6,0,3,0
sally_beck_000_1_1_1_1.pst.231.xls,Hotlist - Identified :Q27,4,0,4,0
phillip_platter_000_1_1.pst.1.xls,EES-Schedule day 1:L60,9,0,8,0
tracy_geaccone_000_1_1.pst.280.xls,Weighted:A20,1,0,1,0
michelle_lokay_000_1_2_1.pst.827.xls,Current Est Vs. Forecast:D27,7,0,4,0
chris_germany_000_1_2.pst.12.xls,external:K8,8,0,8,0
larry_campbell_000_1_1.pst.365.xls,East:H22,3,0,3,0
cara_semperger_000_1_1.pst.28.xls,JD-MAL TRANS:D16,3,0,2,0
kevin_ruscitti_000_1_1.pst.144.xls,DAILY:X2,2,0,1,0
robin_rodrigue_000_1_1.pst.172.xls,GRMS Detail:AF110,0,0,0,0
darron_c_giron_000_1_1_1.pst.118.xls,July NSS:E209,6,0,6,0
daren_farmer_000_1_1.pst.1442.xls,Offshore- S. Tx- Arklatex- G.C.:C60,16,0,10,0
vkaminski_000_1_1_1.pst.233.xls,Allocations:Q7,39,0,3,0
gstorey_000_1_1.pst.110.xls,Phys Pos:M10,4,0,4,0
gerald_nemec_000_1_1.pst.235.xls,Schedule:D5,9,0,5,0
darron_c_giron_002_1_1_1.pst.173.xls,Sheet1:G12,7,0,6,0
scott_neal_000_1_1.pst.118.xls,AGA Storage:G364,1,0,1,0
lindy_donoho_000_1_1_1.pst.102.xls,sort by releasing shipper:O9,1,0,1,0
daren_farmer_001_1_1.pst.1169.xls,Volumes Taken:D4,2,0,1,0
kenneth_lay_000_1_1_1_1.pst.40.xls,Allocations Detail:H36,8,0,3,0
sally_beck_000_1_1_1_1.pst.222.xls,Mgmt Summary:I15,19,0,16,0
john_forney_000_1_1.pst.18.xls,Sheet1:K18,2,0,2,0
phillip_platter_000_1_1.pst.53.xls,EES-Schedule day 1:F60,9,0,8,0
darrell_schoolcraft_000_1_1_1.pst.102.xls,by type_area:G4,35,0,34,0
larry_campbell_000_1_1.pst.230.xls,enginePTE:C13,23,0,7,0
darrell_schoolcraft_000_1_1_1.pst.649.xls,Sheet1:F27,3,0,3,0
lisa_gang_000_1_1.pst.30.xls,APRIL (2):N28,10,0,8,0
mike_carson_000_1_1.pst.64.xls,Sheet1:C13,10,0,10,0
larry_may_000_1_1.pst.262.xls,Sheet1:J11,4,0,3,0
kevin_ruscitti_000_1_1.pst.202.xls,30-Yr Fixed:C3,17,0,12,0
drew_fossum_000_1_1.pst.282.xls,Sheet1:D5,8,0,5,0
phillip_allen_000_1_1.pst.240.xls,Pro Forma:F8,3,0,3,0
scott_neal_000_1_1.pst.319.xls,STOR951:D13,13,0,4,0
daren_farmer_000_1_1.pst.0.xls,Unify Recon:B8,1,1,1,1
kam_keiser_000_1_1.pst.62.xls,Texas:G4,4,0,3,0
robin_rodrigue_000_1_1.pst.3.xls,GRMS Detail:AH124,0,0,0,0
darron_c_giron_000_1_1_1.pst.237.xls,QT9525.B_After:F41,5,0,3,0
kevin_presto_000_1_1.pst.274.xls,NPCC:H11,2,0,2,0
richard_shapiro_001_1_2.pst.202.xls,Sheet1:D16,3,0,3,0
darrell_schoolcraft_000_1_1_1.pst.303.xls,02-(13):D10,5,0,2,0
chris_germany_000_1_1_1.pst.64.xls,East Capacity:I1,73,1,63,1
dutch_quigley_000_1_1.pst.148.xls,Sheet1:G34,4,0,3,0
mary_fischer_000_1_1.pst.122.xls,Accounts:B3,1,0,1,0
chris_germany_000_1_1_1.pst.105.xls,Sheet1:H11,1,0,1,0
mary_fischer_000_1_1.pst.250.xls,E11.XLS:E15,9,0,9,0
john_griffith_000_1_1.pst.10.xls,Difference:I15,3,0,2,0
stephanie_panus_000_1_1.pst.65.xls,Momma Credit Form :I29,3,0,3,0
john_zufferli_000_1_1.pst.116.xls,Enron Security:E10,9,0,6,0
drew_fossum_000_1_1.pst.128.xls,Misc. Exp. Sup:N17,7,0,5,0
dan_hyvl_000_1_1.pst.140.xls,Momma Credit Form :I29,3,0,3,0
theresa_staab_000_1_1.pst.393.xls,Nominations:V18,5,0,5,0
robert_badeer_000_1_1.pst.39.xls,Table_New Gen:D4,2,0,1,0
jeffrey_a_shankman_000_1_2.pst.216.xls,Rate Increase Model:E11,18,0,17,0
rick_buy_000_1_2_1.pst.116.xls,Amort:F10,57,1,14,1
louise_kitchen_000_1_1_1_1.pst.1.xls,Cost Cancel Details:C58,565,7,12,7
richard_sanders_000_1_1_1.pst.48.xls,Bankruptcies:A2,1,0,1,0
richard_ring_000_1_1.pst.85.xls,BASE GENERATION FORECAST:C10,1,0,1,0
lisa_gang_000_1_1.pst.21.xls,MARCH(28):F27,10,0,8,0
phillip_allen_000_1_1.pst.152.xls,weekly:I37,9,0,7,0
gerald_nemec_000_1_1.pst.161.xls,Sheet1:I7,3,0,2,0
daren_farmer_001_1_1.pst.1095.xls,HIST:D5,4,0,2,0
daren_farmer_000_1_1.pst.1183.xls,test:J7,15,0,1,0
louise_kitchen_001_1_1_1.pst.254.xls,By Group:AJ87,8,0,8,0
sally_beck_000_1_1_1_1.pst.17.xls,QTD Mgmt Summary:C16,22,1,21,1
lynn_blair_000_1_1.pst.87.xls,Current :A2,1,0,1,0
john_forney_000_1_1.pst.27.xls,Sheet1:Q5,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.447.xls,22:C9,7,0,3,0
tracy_geaccone_000_1_1.pst.239.xls,Trackers:D45,745,7,80,8
benjamin_rogers_001_1_1.pst.243.xls,Debt:B32,571,7,67,7
darrell_schoolcraft_000_1_1_1.pst.650.xls,NW:AB5,4,0,4,0
kevin_presto_000_1_1.pst.331.xls,NPCC:H11,2,0,2,0
scott_neal_000_1_1.pst.772.xls,Sheet1:E31,77,0,47,0
peter_keavey_000_1_1.pst.127.xls,Sheet1:C19,5,0,5,0
lindy_donoho_000_1_1_1.pst.111.xls,Capital Project:C5,817,7,55,7
darrell_schoolcraft_000_1_1_1.pst.120.xls,Sheet1:M27,3,0,2,0
mark_guzman_000_1_1_1.pst.146.xls,Sheet1:C5,1,0,1,0
larry_campbell_000_1_1.pst.374.xls,PSE ACTUALS:I2,25,0,1,0
bill_williams_iii_000_1_1.pst.21.xls,7-14:U9,3,0,2,0
lisa_gang_000_1_1.pst.91.xls,LOSSES:C16,3,0,2,0
stacey_white_000_1_1.pst.234.xls,Detail Expenses:D36,51,1,4,1
kevin_presto_000_1_1.pst.130.xls,Integration Opps:A4,1,0,1,0
benjamin_rogers_000_1_1.pst.16.xls,Data:J2,3,0,2,0
kim_ward_000_1_2.pst.537.xls,Collar:C12,9,0,7,0
vkaminski_000_1_1_1.pst.263.xls,JCC Calculation:A4,2,0,2,0
scott_neal_000_1_1.pst.830.xls,Sheet1:E32,94,1,56,1
lisa_gang_000_1_1.pst.47.xls,APRIL (17):R23,10,0,7,0
john_griffith_000_1_1.pst.516.xls,Sheet1:B2473,5,0,4,0
john_griffith_000_1_1.pst.559.xls,Sheet1:Q49,3,0,2,0
sally_beck_000_1_1_1_1.pst.406.xls,Sheet1:D11,11,0,5,0
benjamin_rogers_000_1_1.pst.171.xls,BaseLoad:B1,3,0,2,0
sally_beck_000_1_1_1_1.pst.147.xls,DATA:B5,3,0,2,0
tori_kuykendall_000_1_1_1.pst.93.xls,Basis:B8,47,0,8,0
robert_badeer_000_1_1.pst.105.xls,VaR:O39,3,0,3,0
rick_buy_000_1_2_1.pst.24.xls,Replacement Cost:E95,5,0,4,0
daren_farmer_001_1_1.pst.1253.xls,Variance Analysis:K29,8,0,5,0
daren_farmer_001_1_1.pst.1199.xls,DELV SUMMARY:A8,1,0,1,0
scott_neal_000_1_1.pst.245.xls,STOR951:D13,13,0,4,0
daren_farmer_000_1_1.pst.1315.xls,Sheet1:I18,1,0,1,0
hunter_shively_000_1_1.pst.211.xls,Sheet1:B60,2,0,2,0
paul_y'barbo_000_1_1.pst.191.xls,Sheet1:D3,25,0,9,0
errol_mclaughlin_jr_000_1_1.pst.122.xls,settles:G59,2,0,1,0
paul_y'barbo_000_1_1.pst.17.xls,Sheet1:B8,3,0,2,0
chris_dorland_000_1_1_1.pst.45.xls,Data:Z57,10,1,6,1
john_hodge_000_1_1.pst.209.xls,Sheet1:A7,1,0,1,0
daren_farmer_001_1_1.pst.1055.xls,JAN 00:K51,19,0,19,0
andy_zipper_000_1_1.pst.59.xls,DD-ENA:F500,4,0,2,0
jeff_dasovich_000_1_1_1.pst.188.xls,Overbooking:A13,5,0,3,0
scott_neal_000_1_1.pst.1004.xls,unvested:E8,37,0,21,0
michelle_lokay_000_1_2_1.pst.140.xls,Red Rock Rec Pts:U33,7,0,7,0
hunter_shively_000_1_1.pst.193.xls,DayAhead Index:B3,8,0,8,1
jonathan_mckay_001_1_1.pst.184.xls,quotes:V106,1,0,1,0
tracy_geaccone_000_1_1.pst.165.xls,NNG commercial-O&M:Y17,5,0,5,0
mike_grigsby_000_1_1_1.pst.126.xls,Floor Plan:I62,6,0,1,0
jeffrey_a_shankman_000_1_2.pst.228.xls,Sheet2:D5,2,0,2,0
monika_causholli_000_1_1.pst.96.xls,FOEX:D27,4,0,3,0
kevin_presto_000_1_1.pst.103.xls,NPCC:H11,2,0,2,0
sally_beck_000_1_1_1_1.pst.305.xls,PHYSICAL:H11,5,0,4,0
sally_beck_000_1_1_1_1.pst.577.xls,C4-SWAPS:C2679,22,1,11,1
jeff_dasovich_000_1_1_1.pst.52.xls,GasFP0510:G12,4,0,1,0
john_lavorato_000_1_2.pst.277.xls,facility detail:AC265,0,0,0,0
jeff_king_000_1_1.pst.12.xls,Mortgage pmt:D3,9,0,7,0
kate_symes_000_1_1.pst.562.xls,Dec 2000:G15,1,0,1,0
scott_neal_000_1_1.pst.101.xls,AGA Storage:G320,1,0,1,0
don_baughman_000_1_1.pst.134.xls,Sheet1:C20,37,1,17,1
chris_germany_000_1_1_1.pst.25.xls,Sheet1:D15,5,0,4,0
chris_germany_000_1_1_1.pst.144.xls,newpower-sales10'00:K315,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.293.xls,105620:J2,1,0,1,0
lisa_gang_000_1_1.pst.187.xls,BASE GENERATION FORECAST:C10,1,0,1,0
lisa_gang_000_1_1.pst.144.xls,Scheduling:AJ5,0,0,0,0
chris_germany_000_1_2.pst.1.xls,Daily Volumes:B5,27,1,6,1
daren_farmer_000_1_1.pst.1385.xls,0900:I6,52,0,29,0
mike_carson_000_1_1.pst.94.xls,Sheet1:C9,6,0,5,0
sara_shackleton_000_1_2.pst.80.xls,ECT Inv (part):E5,1,0,1,0
michelle_lokay_000_1_2_1.pst.253.xls,Sheet1:C4,11,0,10,0
barry_tycholiz_000_1_1.pst.30.xls,Sheet1:D16,5,0,5,0
tracy_geaccone_000_1_1.pst.266.xls,CASHFLOW:H315,289,4,167,4
thomas_martin_000_1_1_1.pst.229.xls,Floor Plan:I59,6,0,1,0
john_zufferli_000_1_1.pst.67.xls,Flat:F5,180,3,3,3
joe_parks_000_1_1.pst.131.xls,Sheet2:D2,18,1,13,1
sally_beck_000_1_2_1.pst.66.xls,Sheet1:G12,3,0,3,0
john_arnold_000_1_2.pst.21.xls,Sheet1:R56,1,0,1,0
darron_c_giron_000_1_1_1.pst.334.xls,BOXES:T26,4,0,3,0
scott_neal_000_1_1.pst.289.xls,STOR951:D13,13,0,4,0
robert_badeer_000_1_1.pst.132.xls,VaR:O39,3,0,3,0
chris_germany_000_1_2.pst.59.xls,Daily Activity:E14,8,0,5,0
holden_salisbury_000_1_1.pst.26.xls,Sheet1:G6,3,0,3,0
joe_parks_000_1_1.pst.104.xls,FORCAST:K35,1,0,1,0
chris_germany_000_1_2.pst.419.xls,NewPower2011:AN100,0,0,0,0
tracy_geaccone_000_1_1.pst.209.xls,Expenses-YTD Aug 2001:F33,20,0,20,0
theresa_staab_000_1_1.pst.381.xls,Nominations:V18,5,0,5,0
benjamin_rogers_000_1_1.pst.101.xls,PJM:E58,5,0,5,0
kevin_ruscitti_000_1_1.pst.49.xls,Swap:A8,29,0,18,0
darrell_schoolcraft_000_1_1_1.pst.690.xls,by type_area:J4,29,0,28,0
phillip_m_love_001_1_1.pst.209.xls,LongTerm3:D22,89,1,64,1
vkaminski_000_1_1_1.pst.290.xls,EEX:B4,123,2,5,2
richard_shapiro_000_1_1.pst.169.xls,Tariffs:G37,1,0,1,0
monika_causholli_000_1_1.pst.40.xls,W. Pulp:K7,17,0,16,0
richard_shapiro_000_1_1.pst.126.xls,Data:N50,9,0,9,1
michelle_lokay_000_1_2_1.pst.397.xls,TW Projects:U57,4,0,4,0
benjamin_rogers_000_1_1.pst.144.xls,DCF Exit Year 2 - $6:B30,35,1,35,1
tom_donohoe_000_1_1_1.pst.77.xls,Sheet1:C20,17,0,4,0
richard_shapiro_000_1_1.pst.140.xls,Gas Swap Model:B10,69,1,20,1
sally_beck_002_1_1_1.pst.3.xls,Calculation:X20,2,0,1,0
paul_y'barbo_000_1_1.pst.44.xls,LNG:J4,115,1,75,1
kam_keiser_000_1_1.pst.79.xls,Texas:G4,4,0,3,0
louise_kitchen_000_1_2_1.pst.205.xls,Template:G25,7,0,4,0
john_hodge_000_1_1.pst.193.xls,May 2001:A10,1,0,1,0
keith_holst_000_1_1.pst.106.xls,Sheet1:A354,2,0,2,0
scott_neal_000_1_1.pst.947.xls,unvested:E8,37,0,21,0
richard_ring_000_1_1.pst.152.xls,Sheet1:B100,13,0,7,0
jeff_dasovich_000_1_1_1.pst.101.xls,Week #11:G23,11,0,5,0
jason_wolfe_000_1_1.pst.18.xls,GB:D38,2,0,2,0
jonathan_mckay_000_1_1.pst.143.xls,Deal Sheet:B10,4,0,2,0
drew_fossum_000_1_1.pst.142.xls,Sheet1:A7,1,0,1,0
tracy_geaccone_000_1_1.pst.192.xls,Format:D82,34,0,34,0
sally_beck_000_1_1_1_1.pst.177.xls,Mgmt Summary:I15,24,0,20,0
joe_parks_000_1_1.pst.205.xls,HH_SWAP:R1,1,0,1,0
darron_c_giron_002_1_1_1.pst.146.xls,Sheet1:K5,4,0,3,0
peter_keavey_000_1_1.pst.110.xls,Reported:G67,1,0,1,0
vkaminski_001_1_2_1.pst.127.xls,CFsum:A1,1,0,1,0
daren_farmer_000_1_1.pst.338.xls,Volumes:G4,12,0,12,0
benjamin_rogers_001_1_1.pst.128.xls,9908:V40,3,0,3,0
bill_williams_iii_000_1_1.pst.8.xls,5-11:S8,3,0,2,0
debra_perlingiere_000_1_1_1.pst.120.xls,Momma Credit Form :I29,3,0,3,0
phillip_allen_001_1_1.pst.166.xls,UCost AltA:U7,255,3,166,3
kevin_presto_000_1_1.pst.348.xls,NPCC:H11,2,0,2,0
theresa_staab_000_1_1.pst.210.xls,Sheet1:B8,71,1,31,1
bill_williams_iii_000_1_1.pst.77.xls,Feb Debtor:D19,13,0,13,0
chris_stokley_000_1_1.pst.160.xls,Feb Debtor:F63,6,0,3,0
chris_germany_000_1_1_1.pst.188.xls,Tenn:D23,62,1,2,1
scott_neal_000_1_1.pst.145.xls,Sheet1:N19,54,0,32,0
louise_kitchen_001_1_1_1.pst.425.xls,Hotlist - Identified :M10,4,0,2,0
vkaminski_000_1_1_1.pst.307.xls,Expiration Dates:F9,5,0,3,0
matt_motley_000_1_1_1.pst.4.xls,SUM SO2:W26,14,0,14,0
jane_tholt_000_1_1.pst.198.xls,Summary:B185,57,1,36,1
elizabeth_sager_000_1_1.pst.81.xls,Sheet1:L25,12,0,11,0
theresa_staab_000_1_1.pst.366.xls,Nominations:V18,5,0,5,0
kevin_presto_000_1_1.pst.133.xls,NPCC:H11,2,0,2,0
chris_germany_000_1_1_1.pst.98.xls,CGAS:B11,15,1,15,1
darrell_schoolcraft_000_1_1_1.pst.282.xls,El Paso Window Rock Study:G14,12,0,11,0
louise_kitchen_000_1_1_1_1.pst.162.xls,Expenses:F49,17,0,12,0
sally_beck_000_1_2_1.pst.14.xls,Hdct & Wages:B14,114,0,113,0
theresa_staab_000_1_1.pst.390.xls,Enron BC:G13,7,0,3,0
dutch_quigley_000_1_1.pst.122.xls,Sheet1:D63,6,0,6,0
