fileName,Longest Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
daren_farmer_000_1_1.pst.1183.xls,test:J17,15,0,1,0
louise_kitchen_001_1_1_1.pst.254.xls,By Group:R100,11,0,6,0
sally_beck_000_1_1_1_1.pst.17.xls,CapChrg-AllocExp:L27,17,0,7,0
lynn_blair_000_1_1.pst.87.xls,Current :A2,1,0,1,0
john_forney_000_1_1.pst.27.xls,Sheet1:J5,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.447.xls,22:B11,7,0,5,0
tracy_geaccone_000_1_1.pst.239.xls,Trackers:D344,209,2,34,2
benjamin_rogers_001_1_1.pst.243.xls,Debt:B38,551,6,67,6
darrell_schoolcraft_000_1_1_1.pst.650.xls,NW:AC5,4,0,4,0
kevin_presto_000_1_1.pst.331.xls,NPCC:H35,2,0,2,0
scott_neal_000_1_1.pst.772.xls,Sheet1:E31,77,1,47,1
peter_keavey_000_1_1.pst.127.xls,Sheet1:C19,5,0,5,0
lindy_donoho_000_1_1_1.pst.111.xls,Capital Project:D39,644,5,35,5
darrell_schoolcraft_000_1_1_1.pst.120.xls,Sheet1:N23,2,0,2,0
mark_guzman_000_1_1_1.pst.146.xls,Sheet1:F6,1,0,1,0
larry_campbell_000_1_1.pst.374.xls,PSE ACTUALS:D2,25,0,1,0
bill_williams_iii_000_1_1.pst.21.xls,7-14:I4,3,0,3,0
lisa_gang_000_1_1.pst.91.xls,LOSSES:B14,3,0,3,0
stacey_white_000_1_1.pst.234.xls,Detail Expenses:D64,51,1,4,1
kevin_presto_000_1_1.pst.130.xls,Integration Opps:A4,1,0,1,0
benjamin_rogers_000_1_1.pst.16.xls,Data:I2,3,0,2,0
kim_ward_000_1_2.pst.537.xls,Collar:L68,20,0,17,0
vkaminski_000_1_1_1.pst.263.xls,Y Calculation:B12,2,0,2,0
scott_neal_000_1_1.pst.830.xls,Sheet1:E32,94,1,56,1
lisa_gang_000_1_1.pst.47.xls,APRIL (17):D25,10,0,7,0
john_griffith_000_1_1.pst.516.xls,Sheet1:B2453,5,0,4,0
john_griffith_000_1_1.pst.559.xls,Sheet1:K47,3,0,2,0
sally_beck_000_1_1_1_1.pst.406.xls,Sheet1:D11,11,1,5,1
benjamin_rogers_000_1_1.pst.171.xls,Peak Revenue:A10,1,0,1,0
sally_beck_000_1_1_1_1.pst.147.xls,DATA:A5,1,0,1,0
tori_kuykendall_000_1_1_1.pst.93.xls,Basis:H25,9,0,5,0
robert_badeer_000_1_1.pst.105.xls,VaR:O39,3,0,3,0
rick_buy_000_1_2_1.pst.24.xls,Replacement Cost:E95,5,0,4,0
daren_farmer_001_1_1.pst.1253.xls,Variance Analysis:M26,8,0,5,0
daren_farmer_001_1_1.pst.1199.xls,DELV SUMMARY:A8,1,0,1,0
scott_neal_000_1_1.pst.245.xls,STOR951:C21,5,0,3,0
daren_farmer_000_1_1.pst.1315.xls,Sheet1:I26,1,0,1,0
hunter_shively_000_1_1.pst.211.xls,Sheet1:B86,2,0,2,0
paul_y'barbo_000_1_1.pst.191.xls,Sheet1:D3,25,0,9,0
errol_mclaughlin_jr_000_1_1.pst.122.xls,settles:J59,2,0,1,0
paul_y'barbo_000_1_1.pst.17.xls,Sheet1:B8,3,0,2,0
chris_dorland_000_1_1_1.pst.45.xls,Data:AM6,0,0,0,0
john_hodge_000_1_1.pst.209.xls,Sheet1:A7,1,0,1,0
daren_farmer_001_1_1.pst.1055.xls,JAN 00:D7,1,0,1,0
andy_zipper_000_1_1.pst.59.xls,DD-EGL:P29,3,0,2,0
jeff_dasovich_000_1_1_1.pst.188.xls,Overbooking:A13,5,0,3,0
scott_neal_000_1_1.pst.1004.xls,mm assets:E12,21,0,13,0
michelle_lokay_000_1_2_1.pst.140.xls,Red Rock Rec Pts:AJ48,6,0,6,0
hunter_shively_000_1_1.pst.193.xls,DayAhead Index:B9,1,0,1,0
jonathan_mckay_001_1_1.pst.184.xls,quotes:P104,1,0,1,0
tracy_geaccone_000_1_1.pst.165.xls,NNG commercial-O&M:G15,3,0,3,0
mike_grigsby_000_1_1_1.pst.126.xls,Floor Plan:I62,6,0,1,0
jeffrey_a_shankman_000_1_2.pst.228.xls,Sheet2:B3,2,0,2,0
monika_causholli_000_1_1.pst.96.xls,FOEX:F28,3,1,3,1
kevin_presto_000_1_1.pst.103.xls,NPCC:H35,2,0,2,0
sally_beck_000_1_1_1_1.pst.305.xls,PHYSICAL:H11,5,0,4,0
sally_beck_000_1_1_1_1.pst.577.xls,IM:E42,23,0,11,0
jeff_dasovich_000_1_1_1.pst.52.xls,GasFP0510:G16,4,0,1,0
john_lavorato_000_1_2.pst.277.xls,facility detail:AC324,0,0,0,0
jeff_king_000_1_1.pst.12.xls,Mortgage pmt:D13,9,0,7,0
kate_symes_000_1_1.pst.562.xls,Dec 2000:G20,1,0,1,0
scott_neal_000_1_1.pst.101.xls,AGA Storage:F437,1,0,1,0
don_baughman_000_1_1.pst.134.xls,Sheet1:C38,37,0,17,0
chris_germany_000_1_1_1.pst.25.xls,Sheet1:D15,5,0,4,0
chris_germany_000_1_1_1.pst.144.xls,newpower-sales10'00:I34,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.293.xls,105620:I7,3,0,2,0
lisa_gang_000_1_1.pst.187.xls,BASE GENERATION FORECAST:C10,1,0,1,0
lisa_gang_000_1_1.pst.144.xls,Scheduling:AJ5,0,0,0,0
chris_germany_000_1_2.pst.1.xls,Daily Volumes:B5,27,1,6,1
daren_farmer_000_1_1.pst.1385.xls,0900:A10,1,0,1,0
mike_carson_000_1_1.pst.94.xls,Sheet1:C10,6,0,5,0
sara_shackleton_000_1_2.pst.80.xls,ECT Inv (part):E5,1,0,1,0
michelle_lokay_000_1_2_1.pst.253.xls,Sheet1:C4,11,0,10,0
barry_tycholiz_000_1_1.pst.30.xls,Sheet1:C10,5,0,5,0
tracy_geaccone_000_1_1.pst.266.xls,BACKUP:C303,145,1,13,1
thomas_martin_000_1_1_1.pst.229.xls,Floor Plan:I58,6,0,1,0
john_zufferli_000_1_1.pst.67.xls,Peak:Z13,1,0,1,0
joe_parks_000_1_1.pst.131.xls,Sheet2:D5,13,0,10,0
sally_beck_000_1_2_1.pst.66.xls,Sheet1:G36,3,0,3,0
john_arnold_000_1_2.pst.21.xls,Sheet1:L63,1,0,1,0
darron_c_giron_000_1_1_1.pst.334.xls,BOXES:R33,4,0,2,0
scott_neal_000_1_1.pst.289.xls,STOR951:C21,5,0,3,0
robert_badeer_000_1_1.pst.132.xls,VaR:O39,3,0,3,0
chris_germany_000_1_2.pst.59.xls,Daily Activity:E11,4,0,3,0
holden_salisbury_000_1_1.pst.26.xls,Sheet1:E3,2,0,2,0
joe_parks_000_1_1.pst.104.xls,FORCAST:K35,1,0,1,0
chris_germany_000_1_2.pst.419.xls,NewPower2011:AT40,0,0,0,0
tracy_geaccone_000_1_1.pst.209.xls,Expenses-YTD Aug 2001:D13,17,1,17,1
theresa_staab_000_1_1.pst.381.xls,Nominations:K44,5,0,5,0
benjamin_rogers_000_1_1.pst.101.xls,PJM:K58,3,0,3,0
kevin_ruscitti_000_1_1.pst.49.xls,Swap:A8,29,0,18,0
darrell_schoolcraft_000_1_1_1.pst.690.xls,NW:AC5,4,0,4,0
phillip_m_love_001_1_1.pst.209.xls,LongTerm3:AH22,22,0,20,0
vkaminski_000_1_1_1.pst.290.xls,EEX:E17,241,2,4,2
richard_shapiro_000_1_1.pst.169.xls,Tariffs:F11,1,0,1,0
monika_causholli_000_1_1.pst.40.xls,W. Pulp:L8,11,0,5,0
richard_shapiro_000_1_1.pst.126.xls,Data:M50,9,0,9,0
michelle_lokay_000_1_2_1.pst.397.xls,NNG Projects:S145,4,0,4,0
benjamin_rogers_000_1_1.pst.144.xls,Comps:K6,7,0,5,0
tom_donohoe_000_1_1_1.pst.77.xls,Sheet1:C17,17,0,4,0
richard_shapiro_000_1_1.pst.140.xls,Gas Swap Model:B10,69,1,20,1
sally_beck_002_1_1_1.pst.3.xls,Monthly Headcount by Position:D70,74,0,8,0
paul_y'barbo_000_1_1.pst.44.xls,LNG:H186,868,4,642,5
kam_keiser_000_1_1.pst.79.xls,Texas:G4,4,0,3,0
louise_kitchen_000_1_2_1.pst.205.xls,Template:G25,7,0,4,0
john_hodge_000_1_1.pst.193.xls,May 2001:A10,1,0,1,0
keith_holst_000_1_1.pst.106.xls,Sheet1:A324,2,0,2,0
scott_neal_000_1_1.pst.947.xls,mm assets:F51,21,0,12,0
richard_ring_000_1_1.pst.152.xls,Sheet1:B86,12,0,7,0
jeff_dasovich_000_1_1_1.pst.101.xls,Week #11:G8,11,0,5,0
jason_wolfe_000_1_1.pst.18.xls,GB:D37,2,0,2,0
jonathan_mckay_000_1_1.pst.143.xls,Deal Sheet:D25,7,0,2,0
drew_fossum_000_1_1.pst.142.xls,Sheet1:A7,1,0,1,0
tracy_geaccone_000_1_1.pst.192.xls,Prepay_Exp:E12,23,0,23,0
sally_beck_000_1_1_1_1.pst.177.xls,GrossMargin:F18,19,0,19,0
joe_parks_000_1_1.pst.205.xls,SEP_SWAP:C5,10,0,8,0
darron_c_giron_002_1_1_1.pst.146.xls,Sheet1:H5,4,0,3,0
peter_keavey_000_1_1.pst.110.xls,Reported:F30,1,0,1,0
vkaminski_001_1_2_1.pst.127.xls,CFsum:A1,1,0,1,0
daren_farmer_000_1_1.pst.338.xls,Volumes:B9,16,0,16,0
benjamin_rogers_001_1_1.pst.128.xls,9908:F8,3,0,3,0
bill_williams_iii_000_1_1.pst.8.xls,5-11:J15,2,0,2,0
debra_perlingiere_000_1_1_1.pst.120.xls,Momma Credit Form :H33,3,0,3,0
phillip_allen_001_1_1.pst.166.xls,UCost AltA:Z8,164,2,124,2
kevin_presto_000_1_1.pst.348.xls,NPCC:H35,2,0,2,0
theresa_staab_000_1_1.pst.210.xls,Sheet1:E23,64,1,25,1
bill_williams_iii_000_1_1.pst.77.xls,Feb Debtor:D10,13,0,13,0
chris_stokley_000_1_1.pst.160.xls,Feb Debtor:F84,8,0,6,0
chris_germany_000_1_1_1.pst.188.xls,Tenn:AI18,4,0,4,0
scott_neal_000_1_1.pst.145.xls,Sheet1:J50,22,0,10,0
louise_kitchen_001_1_1_1.pst.425.xls,Hotlist - Identified :M15,4,0,2,0
vkaminski_000_1_1_1.pst.307.xls,Expiration Dates:D30,6,0,2,0
matt_motley_000_1_1_1.pst.4.xls,SUM SO2:I55,14,0,14,0
jane_tholt_000_1_1.pst.198.xls,Study 4a:A9,12,0,8,0
elizabeth_sager_000_1_1.pst.81.xls,Sheet1:L26,12,0,11,0
theresa_staab_000_1_1.pst.366.xls,Nominations:K22,5,1,5,1
kevin_presto_000_1_1.pst.133.xls,NPCC:H35,2,0,2,0
chris_germany_000_1_1_1.pst.98.xls,CGAS:O6,12,0,12,0
darrell_schoolcraft_000_1_1_1.pst.282.xls,El Paso Window Rock Study:G14,12,0,11,0
louise_kitchen_000_1_1_1_1.pst.162.xls,Cap Charge:E53,16,0,16,0
sally_beck_000_1_2_1.pst.14.xls,Format:D13,47,0,47,0
theresa_staab_000_1_1.pst.390.xls,Enron BC:F14,9,0,4,0
dutch_quigley_000_1_1.pst.122.xls,Sheet1:D63,6,0,6,0
dutch_quigley_000_1_1.pst.211.xls,Opt:B10,1,0,1,0
dutch_quigley_000_1_1.pst.290.xls,John Swap Book - NG-PRICE:E25,1,0,1,0
scott_neal_000_1_1.pst.298.xls,STOR951:C21,5,0,3,0
scott_neal_000_1_1.pst.219.xls,STOR951:C21,5,0,3,0
monika_causholli_000_1_1.pst.66.xls,Sheet3:G47,4,1,4,1
holden_salisbury_000_1_1.pst.23.xls,Sheet1:C40,4,0,3,0
sally_beck_000_1_2_1.pst.22.xls,Sheet1:V40,7,0,5,0
don_baughman_000_1_1.pst.119.xls,Sheet1:C38,37,0,17,0
vkaminski_001_1_2_1.pst.142.xls,Sheet1:E11,5,0,3,0
sara_shackleton_001_1_1.pst.336.xls,Sheet1:F3,4,1,3,1
scott_neal_000_1_1.pst.316.xls,STOR951:C21,5,1,3,1
lisa_gang_000_1_1.pst.65.xls,MAY(1):AD25,10,0,7,0
joe_parks_000_1_1.pst.454.xls,Bridgeline DPR2:O12,15,0,8,0
tracy_geaccone_000_1_1.pst.503.xls,Summary:D18,3,0,3,0
errol_mclaughlin_jr_000_1_1.pst.341.xls,Sheet 1:F7,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.300.xls,22:B11,7,0,5,0
scott_neal_000_1_1.pst.959.xls,Floor Plan:I58,6,0,1,0
theresa_staab_000_1_1.pst.10.xls,Detail:J27,29,0,18,0
drew_fossum_000_1_1.pst.102.xls,140 MW:E35,10,0,8,0
daren_farmer_001_1_1.pst.1061.xls,JAN 00:D7,1,0,1,0
phillip_platter_000_1_1.pst.26.xls,day 2:Y59,10,0,10,0
lisa_gang_000_1_1.pst.193.xls,day 2:P11,13,0,13,0
daren_farmer_000_1_1.pst.1468.xls,GC Recon:D212,15,0,11,0
james_steffes_000_1_1.pst.146.xls,Outside Srvcs:C5,6,0,3,0
lisa_gang_000_1_1.pst.1.xls,MARCH(17):C27,7,0,6,0
sara_shackleton_000_1_2.pst.22.xls,Momma Credit Form :H33,3,0,3,0
kim_ward_000_1_2.pst.406.xls,July 17 Supply Price:A3,1,0,1,0
daren_farmer_000_1_1.pst.1379.xls,GC Recon:D212,15,0,11,0
vkaminski_000_1_1_1.pst.101.xls,Inputs & Curve:G43,12,0,8,0
marie_heard_000_1_1.pst.37.xls,Momma Credit Form :H33,3,0,3,0
shelley_corman_000_1_1.pst.44.xls,Reliant Indian River:E56,4,0,2,0
louise_kitchen_000_1_1_1_1.pst.297.xls,West Position:N50,33,0,33,0
hunter_shively_000_1_1.pst.422.xls,ENOVATE DPR2:O13,17,0,9,0
don_baughman_000_1_1.pst.143.xls,Sheet1:C38,37,0,17,0
cooper_richey_000_1_1.pst.314.xls,Sheet1:I18,4,0,3,0
theresa_staab_000_1_1.pst.117.xls,Sept:D27,5,0,4,0
randall_gay_000_1_1.pst.15.xls,EPE-Approved:E10,6,0,4,0
scott_neal_000_1_1.pst.983.xls,East - Orig:J19,11,0,11,0
lindy_donoho_000_1_1_1.pst.145.xls,Jan 02:B11,7,0,6,0
jeffrey_a_shankman_000_1_2.pst.145.xls,Historical JCC:A6,1,0,1,0
danny_mccarty_000_1_1.pst.31.xls,Current Month - CE:K11,11,0,11,0
sally_beck_001_1_1_1_1.pst.470.xls,Sheet1:B10,3,0,3,0
don_baughman_000_1_1.pst.128.xls,Sheet1:C38,37,0,17,0
tracy_geaccone_000_1_1.pst.101.xls,EREC EXP:D16,7,0,7,0
chris_germany_000_1_2.pst.503.xls,Per John Singer:F18,4,0,4,0
lisa_gang_000_1_1.pst.73.xls,LOSSES:B14,3,0,3,0
daren_farmer_001_1_1.pst.1070.xls,Feb 00:F51,19,0,19,0
phillip_m_love_000_1_1.pst.317.xls,Orig Sched:N17,5,0,4,0
hunter_shively_000_1_1.pst.407.xls,ENOVATE DPR2:O13,17,0,9,0
chris_germany_000_1_2.pst.147.xls,Release Revenue:I1,14,0,13,0
phillip_m_love_000_1_1.pst.511.xls,Sheet1:N1707,1,0,1,0
louise_kitchen_001_1_1_1.pst.345.xls,Case 1:J10,82,1,82,1
chris_germany_000_1_2.pst.1122.xls,northeast:F22,1,0,1,0
daren_farmer_000_1_1.pst.128.xls,Unify Recon:B8,1,0,1,0
scott_neal_000_1_1.pst.968.xls,Floor Plan:I58,6,0,1,0
jonathan_mckay_000_1_1.pst.140.xls,Deal Sheet:D25,7,1,2,1
tracy_geaccone_000_1_1.pst.138.xls,Sheet1:I10,1,0,1,0
stacey_white_000_1_1.pst.36.xls,Trader Performance:F8,6,0,3,0
darron_c_giron_002_1_1_1.pst.273.xls,Curves:AQ6,1,0,1,0
vkaminski_000_1_1_1.pst.5.xls,Monthly History:B12,1,0,1,0
cara_semperger_000_1_1.pst.16.xls,JD-MAL TRANS:C16,3,0,2,0
louise_kitchen_000_1_1_1_1.pst.73.xls,EWS-Reviews:E9,3,0,2,0
dutch_quigley_000_1_1.pst.202.xls,A:DR249,33,1,31,1
robin_rodrigue_000_1_1.pst.175.xls,GRMS Detail:AF8,0,0,0,0
kevin_presto_000_1_1.pst.124.xls,NPCC:H35,2,0,2,0
chris_stokley_000_1_1.pst.151.xls,Sheet1:C5,4,0,4,0
darrell_schoolcraft_000_1_1_1.pst.220.xls,NW:AC5,4,0,4,0
tori_kuykendall_000_1_1_1.pst.48.xls,Price Sheet:B3,9,0,5,0
daren_farmer_001_1_1.pst.630.xls,Sheet1:G18,6,0,5,0
don_baughman_000_1_1.pst.152.xls,Sheet1:C38,37,1,17,1
darrell_schoolcraft_000_1_1_1.pst.184.xls,01-(4):D10,5,0,2,0
joe_parks_000_1_1.pst.178.xls,Sheet1:C8,1,0,1,0
daren_farmer_000_1_1.pst.119.xls,Unify Recon:B8,1,0,1,0
darron_c_giron_000_1_1_1.pst.115.xls,ENRON MIDWEST P&L:E69,12,1,12,1
chris_germany_000_1_2.pst.77.xls,Mar 2002:E15,5,0,3,0
richard_ring_000_1_1.pst.67.xls,Active:B6,1,0,1,0
chris_germany_000_1_2.pst.1016.xls,southeast:H11,3,0,3,0
vkaminski_000_1_1_1.pst.236.xls,Sheet1:D51,1,0,1,0
louise_kitchen_001_1_1_1.pst.354.xls,IT Dev:L19,22,0,18,0
daren_farmer_000_1_1.pst.321.xls,Phase1 to 3 Customers:A67,1,0,1,0
phillip_allen_000_1_1.pst.0.xls,Mcnary:C71,3,0,3,0
mark_whitt_000_1_1.pst.104.xls,Curves:AV5,0,0,0,0
chris_germany_000_1_2.pst.244.xls,internal:C8,7,0,6,0
lisa_gang_000_1_1.pst.184.xls,Scheduling:AJ5,0,0,0,0
kevin_hyatt_000_1_1.pst.60.xls,Income Statement:J2,1,0,1,0
chris_germany_000_1_1_1.pst.179.xls,Feb Setup:V49,96,1,17,1
mary_hain_000_1_1.pst.10.xls,Exchange:D4,3,0,2,0
john_arnold_000_1_2.pst.228.xls,AGA Storage:F437,1,0,1,0
lindy_donoho_000_1_1_1.pst.20.xls,priority rate table for cap rls:C71,3,0,3,0
daren_farmer_001_1_1.pst.839.xls,Avails 6-1:E11,6,0,5,0
mike_carson_000_1_1.pst.91.xls,Sheet1:C10,6,0,5,0
larry_campbell_000_1_1.pst.13.xls,Netting:D27,9,0,6,0
scott_neal_000_1_1.pst.260.xls,AGA Storage:F426,1,0,1,0
michelle_lokay_000_1_2_1.pst.235.xls,Capital Project:D39,695,5,38,6
kam_keiser_000_1_1.pst.125.xls,Form A:H5,3,0,2,0
scott_neal_000_1_1.pst.22.xls,Sheet1:F18,46,0,24,0
michelle_lokay_000_1_2_1.pst.139.xls,priority rate table for cap rls:C71,3,0,3,0
john_lavorato_000_1_1_1.pst.2.xls,Sheet1:G19,3,0,2,0
lisa_gang_000_1_1.pst.267.xls,day 2:P11,13,0,13,0
phillip_platter_000_1_1.pst.35.xls,EES-Schedule day 1:Y59,11,0,11,0
james_steffes_000_1_1.pst.299.xls,Sheet1:B5,9,0,8,0
kim_ward_000_1_2.pst.511.xls,Sheet1:C4,19,0,15,0
errol_mclaughlin_jr_000_1_1.pst.332.xls,2000 detail:K725,10,0,7,0
gerald_nemec_000_1_1.pst.140.xls,MONTHLY:H33,7,0,4,0
jim_schwieger_000_1_1.pst.215.xls,Sched II Lyondell:F10,3,0,3,0
kate_symes_000_1_1.pst.760.xls,2-15:S6,3,0,2,0
joe_parks_000_1_1.pst.537.xls,Bridgeline DPR2:O12,15,0,8,0
chris_germany_000_1_2.pst.68.xls,Sheet1:E64,61,0,2,0
kam_keiser_000_1_1.pst.88.xls,MTM Value by Month:Q38,2,0,2,0
don_baughman_000_1_1.pst.137.xls,Sheet1:C38,37,0,17,0
rick_buy_000_1_1_1_1.pst.182.xls,Graph Data Sep 10:C181,6,0,4,0
mary_fischer_000_1_1.pst.105.xls,0102:N52,12,0,9,0
mary_fischer_000_1_1.pst.148.xls,0102:W15,18,0,9,0
sally_beck_001_1_1_1_1.pst.455.xls,Sheet1:M2,2,0,2,0
diana_scholtes_000_1_1.pst.77.xls,Per Sch. C of PDX - By trader:H11,7,0,7,0
phillip_m_love_000_1_1.pst.200.xls,Orig Sched:N13,5,0,4,0
benjamin_rogers_000_1_1.pst.127.xls,Summary:G4,7,0,5,0
kim_ward_000_1_2.pst.397.xls,Sheet1:A4,1,0,1,0
kate_symes_000_1_1.pst.1182.xls,4-9:F38,1,0,1,0
kevin_presto_000_1_1.pst.115.xls,NPCC:H35,2,0,2,0
daren_farmer_001_1_1.pst.1152.xls,Dec 99:A8,1,0,1,0
daren_farmer_000_1_1.pst.219.xls,BMSPT066:A8,44,0,28,0
darrell_schoolcraft_000_1_1_1.pst.675.xls,NW:AC5,4,0,4,0
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:D140,460,5,11,5
michelle_lokay_000_1_2_1.pst.287.xls,Sheet1:B11,6,0,5,0
thomas_martin_000_1_1_1.pst.226.xls,East Trading & Origination:C22,4,0,4,0
andy_zipper_001_1_1.pst.401.xls,Sempra:H10,4,0,2,0
jim_schwieger_000_1_1.pst.95.xls,Sheet1:H8,10,0,7,0
tracy_geaccone_000_1_1.pst.153.xls,Summary by BU:K22,6,0,6,0
darrell_schoolcraft_000_1_1_1.pst.632.xls,NW:AC5,4,0,4,0
chris_dorland_000_1_1_1.pst.33.xls,Results:N39,2,0,2,0
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,18,0,15,0
dutch_quigley_000_1_1.pst.50.xls,Sheet1:C16,1,0,1,0
phillip_m_love_000_1_1.pst.479.xls,Gulf 12-31-01 NGP&L Adj.:D3,3,0,3,0
lisa_gang_000_1_1.pst.280.xls,BASE GENERATION FORECAST:C10,1,0,1,0
hunter_shively_000_1_1.pst.416.xls,ENOVATE DPR2:O13,17,0,9,0
jonathan_mckay_000_1_1.pst.134.xls,NE Sport:D25,7,0,2,0
phillip_allen_000_1_1.pst.217.xls,weekly:F7,9,0,7,0
vkaminski_000_1_1_1.pst.16.xls,High Vol~Color @ 22 CPM :B6,4,0,4,0
chris_germany_000_1_2.pst.1105.xls,Sheet1:A6,1,0,1,0
bill_williams_iii_000_1_1.pst.24.xls,7-14:I4,3,0,3,0
kimberly_watson_000_1_1.pst.133.xls,Page 2:G5,32,1,21,1
john_zufferli_000_1_1.pst.20.xls,Table:C5,2,1,2,1
kimberly_watson_000_1_1.pst.1.xls,Current Est Vs. Forecast:D14,8,0,4,0
scott_neal_000_1_1.pst.242.xls,STOR951:C21,5,0,3,0
richard_sanders_000_1_1_1.pst.54.xls,Ripple Claims:U164,1,0,1,0
chris_germany_000_1_2.pst.162.xls,Special Pricing:A327,7,0,6,0
john_lavorato_001_1_1_1.pst.31.xls,Sheet1:E11,1,0,1,0
gerald_nemec_002_1_1.pst.69.xls,Sheet1:L10,1,0,1,0
louise_kitchen_000_1_2_1.pst.208.xls,Template:G25,7,0,4,0
kam_keiser_000_1_1.pst.278.xls,Form B:E43,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.0.xls,Sheet1:C11,7,0,5,0
richard_sanders_000_1_1_1.pst.97.xls,tblINTCHG_IMPEXP:H22,1,0,1,0
lindy_donoho_000_1_1_1.pst.119.xls,PLAN00:L41,3,0,2,0
dutch_quigley_000_1_1.pst.104.xls,Sheet1:F7,4,0,4,0
steven_p_south_000_1_1.pst.0.xls,Year 1:E14,7,0,5,0
louise_kitchen_000_1_2_1.pst.287.xls,Devries:H10,12,0,12,0
louise_kitchen_000_1_2_1.pst.244.xls,EWS Retail:C5,2,0,2,0
paul_y'barbo_000_1_1.pst.53.xls,Sheet1:C17,3,0,3,0
theresa_staab_000_1_1.pst.384.xls,Nominations:K44,5,0,5,0
sara_shackleton_000_1_2.pst.126.xls,OVERVIEW SUMMARY:G15,3,0,3,0
danny_mccarty_000_1_1.pst.16.xls,Sheet1:P7,10,0,9,0
kam_keiser_000_1_1.pst.207.xls,Aug-2001:C22,6,0,5,0
john_hodge_000_1_1.pst.196.xls,Sheet2:A9,1,0,1,0
jim_schwieger_000_1_1.pst.33.xls,Sheet1:L9,25,0,15,0
rick_buy_000_1_2_1.pst.33.xls,ENA:G3,160,1,121,1
harry_arora_000_1_1.pst.2.xls,Nov Activity:C155,1,0,1,0
mary_hain_000_1_1.pst.0.xls,tblINTCHG_IMPEXP:H22,1,0,1,0
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,0,0,0,0
louise_kitchen_001_1_1_1.pst.71.xls,1Q:B1402,2,0,1,0
eric_linder_000_1_1.pst.114.xls,APRIL (2):I35,7,0,4,0
daren_farmer_000_1_1.pst.228.xls,BMSPT066:A8,44,1,28,1
elizabeth_sager_001_1_1.pst.1.xls,Top MTM cob 110101:N137,1,0,1,0
james_steffes_000_1_1.pst.233.xls,Non-gas CALI_deal_sum:I23,8,0,8,0
rick_buy_000_1_1_1_1.pst.169.xls,Graph Data Sep 10:C181,6,0,4,0
jason_wolfe_000_1_2.pst.22.xls,Dec:W2964,1,0,1,0
jeff_dasovich_000_1_1_1.pst.13.xls,Sheet1:I11,4,0,4,0
lisa_gang_000_1_1.pst.276.xls,Scheduling:AJ5,0,0,0,0
brad_mckay_000_1_1.pst.23.xls,Sheet1:R70,1,0,1,0
daren_farmer_001_1_1.pst.626.xls,ZoneBreakout:C5,37,0,27,1
phillip_platter_000_1_1.pst.44.xls,day 2:Y59,9,0,9,0
phillip_allen_001_1_1.pst.377.xls,Sheet1:E8,6,0,4,0
dan_hyvl_000_1_1.pst.195.xls,Momma Credit Form :H33,3,1,3,1
lisa_gang_000_1_1.pst.105.xls,LOSSES:B14,3,0,3,0
daren_farmer_000_1_1.pst.234.xls,BMSPT066:A8,44,0,28,0
phillip_m_love_001_1_1.pst.132.xls,2001:G125,6,1,3,1
rick_buy_000_1_2_1.pst.27.xls,Replacement Cost:F65,4,0,3,0
louise_kitchen_000_1_2_1.pst.170.xls,1101:G14,5,0,3,0
vkaminski_002_1_1_1.pst.270.xls,American Coal:J15,52,1,27,1
lynn_blair_000_1_1.pst.168.xls,Sept01:O54,4,0,4,0
mark_haedicke_000_1_1_1.pst.16.xls,Legal:E47,24,0,19,0
jeffrey_a_shankman_000_1_2.pst.219.xls,SDG&E URG:B32,7,0,4,0
chris_germany_000_1_2.pst.129.xls,For Sequent:C17,5,0,4,0
louise_kitchen_000_1_1_1_1.pst.319.xls,Sheet1:D10,3,0,2,0
phillip_allen_000_1_1.pst.200.xls,weekly:F7,9,0,7,0
lynn_blair_000_1_1.pst.70.xls,OCT 01:A6,3,0,2,0
joe_parks_000_1_1.pst.186.xls,mar:G29,4,0,2,0
john_arnold_000_1_2.pst.333.xls,Lake Charles:A823,1,0,1,0
mark_taylor_001_1_1.pst.89.xls,Div B Input:A3,3,0,1,0
vkaminski_000_1_1_1.pst.251.xls,Sheet1:D51,1,0,1,0
peter_keavey_000_1_1.pst.136.xls,Reported:F30,1,0,1,0
sally_beck_000_1_1_1_1.pst.266.xls,Hotlist - Identified :M26,4,0,4,0
joe_parks_000_1_1.pst.371.xls,available capacity:B38,1,0,1,0
benjamin_rogers_001_1_1.pst.102.xls,Debt:B38,551,5,67,5
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:DU7,2,0,2,0
kam_keiser_000_1_1.pst.198.xls,Sheet1:B52,1,0,1,0
kevin_presto_000_1_1.pst.286.xls,NPCC:H35,2,0,2,0
chris_germany_000_1_2.pst.1031.xls,Tenn:E45,65,0,4,0
kim_ward_000_1_1_1.pst.90.xls,Sheet1:G81,1,0,1,0
